,x,y,hue,year,type,name,region,chapter_name
3821,26.59584,68.728645,57,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,national treatment and market access for goods
3822,4.2626157,27.22828,19,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,rules of origin and origin procedures
3823,-34.698242,-19.234264,26,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,customs administration and trade facilitation
3824,36.767258,-9.514422,27,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,sanitary and phytosanitary measures
3825,49.527424,-7.3886757,27,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,technical barriers to trade
3826,31.426514,-6.1733317,27,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,trade remedies
3827,-39.085358,7.1852193,8,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,trade in services
3828,30.488966,69.07556,57,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,investment
3829,-11.251372,35.17578,55,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,electronic commerce
3830,-31.98862,-37.004395,10,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,competition
3831,20.166904,-65.78918,25,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,intellectual property
3832,26.69806,-46.753113,44,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,economic cooperation
3833,-7.7678423,-46.789948,23,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,transparency
3834,-47.313454,0.06388862,46,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,dispute settlement
3835,-68.64477,14.450883,3,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,exceptions
3836,-5.452872,-66.58837,5,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,conclusion
3837,-9.236135,-3.4022977,14,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,preamble
3838,48.94194,-27.571157,32,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,general principles
3839,-47.977116,10.166231,8,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,political dialogue
3840,-38.869026,49.70823,8,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,regional cooperation
3841,-53.612328,-10.73666,46,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,industrial products
3842,-29.475834,20.18986,8,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,agriculture and fisheries
3843,9.834819,63.575157,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,common provisions
3844,-0.36310744,54.211483,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,movement of workers
3845,21.220078,-27.009321,2,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,establishment
3846,11.972396,65.190674,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,supply of services
3847,21.558893,-26.601877,2,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,current payments and movement of capital
3848,8.59471,62.290066,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,general provisions
3849,-2.6521308,52.978703,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,"approximation of laws, law enforcement and competition rules"
3850,20.914568,-27.651682,2,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,"justice, freedom and security"
3851,8.594717,62.290062,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,cooperation policies
3852,-1.8275404,54.05667,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,financial cooperation
3853,24.216467,-22.77395,27,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,"institutional, general and final provisions"
3854,15.497846,67.400055,57,2010,Free Trade Agreement & Economic Integration Agreement,EU - Serbia,Europe,conclusion
3855,-1.1071078,54.660854,57,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,preamble
3856,21.058851,-27.317013,2,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,general principles
3857,11.971137,65.188484,57,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,trade and investment
3858,-12.937565,38.52114,55,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,economic cooperation
3859,-37.48113,-31.969519,10,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,early harvest
3860,1.1333472,-67.254135,5,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,other provisions
3861,39.60053,-53.162315,44,2010,Free Trade Agreement & Economic Integration Agreement,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),East Asia,conclusion
3862,-0.0056715813,-37.736,53,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,preamble
3863,-49.219864,7.675084,34,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,general provisions and definitions
3864,-58.520885,8.949552,3,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,trade in goods
3865,-73.44592,18.775436,3,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,rules of origin
3866,-47.287567,-1.2304606,46,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,origin procedures
3867,24.98267,-34.572758,2,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,trade facilitation and customs cooperation
3868,-30.883724,-48.09089,10,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,trade in services
3869,18.804867,-8.3903675,36,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,telecommunications
3870,-58.224037,-34.90813,1,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,movement of natural persons
3871,-13.879609,20.367573,55,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,audio-visual co-production
3872,-48.473038,9.496824,34,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,investment
3873,-24.14304,-16.721235,14,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,competition
3874,-39.276356,45.8933,8,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,intellectual property rights
3875,11.126045,65.17369,57,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,bilateral cooperation
3876,-8.370722,23.742743,55,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,dispute settlement
3877,-8.517639,-0.23246469,14,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,administrative and final provisions
3878,-2.2035458,53.253174,57,2010,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - India",West Asia; East Asia,conclusion
3879,-18.927044,-17.763618,14,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,preamble
3880,-39.03056,-0.11306079,19,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,general provisions
3881,-40.58805,-0.4677888,46,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,trade in goods
3882,-0.18973556,-8.733793,14,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,protection of intellectual property
3883,-5.1370883,-64.63262,5,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,"investment, services and government procurement"
3884,-60.00511,10.967255,3,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,payments and capital movements
3885,8.49536,-28.344612,46,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,trade and sustainable development
3886,0.28446206,-25.258667,14,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,institutional provisions
3887,16.239075,11.174721,50,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,dispute settlement
3888,0.5389995,-24.236198,14,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,final provisions
3889,-54.064396,-35.389374,1,2015,Free Trade Agreement,EFTA - Bosnia and Herzegovina,Europe,conclusion
3890,16.147684,-11.655242,36,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,preamble
3891,4.287112,-28.659115,2,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,initial provisions
3892,45.999928,-28.733662,32,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,general definitions and interpretations
3893,-18.806494,2.8777804,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,trade in goods
3894,-35.06686,28.919764,8,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,rules of origin
3895,-19.54338,-3.5859907,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,customs procedures and cooperation
3896,-16.05842,-15.161399,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,sanitary and phytosanitary measures
3897,-1.0095276,-23.463457,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,technical barriers to trade
3898,-23.117876,-11.205291,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,trade remedies
3899,-13.400906,-20.742085,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,government procurement
3900,-9.918376,-17.106298,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,establishment
3901,-12.827682,-21.41469,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,trade in services
3902,-12.952292,-21.6465,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,financial services
3903,-13.116675,-15.524947,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,competition
3904,-13.1047735,-22.26082,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,environment
3905,-17.01213,1.1758178,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,transparency
3906,-10.990533,-14.46924,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,administration
3907,-10.797606,-17.271584,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,dispute settlement
3908,-11.236194,-17.207455,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,exceptions
3909,-14.399077,-14.778952,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,final provisions
3910,-14.7107,-22.097824,14,2014,Free Trade Agreement & Economic Integration Agreement,"Hong Kong, China - Chile",South America; East Asia,conclusion
3911,-21.841215,-21.122513,14,2016,Partial Scope Agreement,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),South America; Africa,preamble
